measurement_data;state_data;mode_probabilities;state_errors
[4.16370910e-01, 2.36511638e+02, 4.95497400e-02, -8.68609400e-02, 8.68609000e-03, 4.95497000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.47240210e-01, 2.36007479e+02, 5.04158500e-02, -8.63611100e-02, 8.63611000e-03, 5.04159000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-1.30576664e+00, 2.35494710e+02, 5.12769300e-02, -8.58526400e-02, 8.58526000e-03, 5.12769000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-2.15912254e+00, 2.34973381e+02, 5.21328800e-02, -8.53355900e-02, 8.53356000e-03, 5.21329000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.00722258e+00, 2.34443545e+02, 5.29836100e-02, -8.48100000e-02, 8.48100000e-03, 5.29836000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.84998193e+00, 2.33905255e+02, 5.38290500e-02, -8.42759400e-02, 8.42759000e-03, 5.38291000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.68731633e+00, 2.33358563e+02, 5.46691000e-02, -8.37334400e-02, 8.37334000e-03, 5.46691000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-5.51914205e+00, 2.32803527e+02, 5.55036900e-02, -8.31825700e-02, 8.31826000e-03, 5.55037000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-6.34537589e+00, 2.32240199e+02, 5.63327300e-02, -8.26233800e-02, 8.26234000e-03, 5.63327000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-7.16593525e+00, 2.31668638e+02, 5.71561300e-02, -8.20559400e-02, 8.20559000e-03, 5.71561000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-7.98073806e+00, 2.31088900e+02, 5.79738200e-02, -8.14802800e-02, 8.14803000e-03, 5.79738000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-8.78970285e+00, 2.30501043e+02, 5.87857100e-02, -8.08964800e-02, 8.08965000e-03, 5.87857000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-9.59274872e+00, 2.29905125e+02, 5.95917200e-02, -8.03045900e-02, 8.03046000e-03, 5.95917000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-1.03897954e+01, 2.29301208e+02, 6.03917800e-02, -7.97046600e-02, 7.97047000e-03, 6.03918000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-1.11807631e+01, 2.28689350e+02, 6.11857900e-02, -7.90967700e-02, 7.90968000e-03, 6.11858000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-1.19655727e+01, 2.28069613e+02, 6.19736800e-02, -7.84809700e-02, 7.84810000e-03, 6.19737000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-1.27441459e+01, 2.27442059e+02, 6.27553800e-02, -7.78573200e-02, 7.78573000e-03, 6.27554000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-1.35164048e+01, 2.26806751e+02, 6.35308000e-02, -7.72258800e-02, 7.72259000e-03, 6.35308000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-1.42822720e+01, 2.26163752e+02, 6.42998700e-02, -7.65867200e-02, 7.65867000e-03, 6.42999000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-1.50416710e+01, 2.25513127e+02, 6.50625100e-02, -7.59399100e-02, 7.59399000e-03, 6.50625000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-1.57945260e+01, 2.24854941e+02, 6.58186500e-02, -7.52854900e-02, 7.52855000e-03, 6.58186000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-1.65407615e+01, 2.24189259e+02, 6.65682000e-02, -7.46235500e-02, 7.46236000e-03, 6.65682000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-1.72803031e+01, 2.23516148e+02, 6.73110900e-02, -7.39541500e-02, 7.39542000e-03, 6.73111000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-1.80130766e+01, 2.22835675e+02, 6.80472600e-02, -7.32773600e-02, 7.32774000e-03, 6.80473000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-1.87390089e+01, 2.22147909e+02, 6.87766200e-02, -7.25932300e-02, 7.25932000e-03, 6.87766000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-1.94580274e+01, 2.21452918e+02, 6.94991000e-02, -7.19018500e-02, 7.19018000e-03, 6.94991000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-2.01700601e+01, 2.20750772e+02, 7.02146300e-02, -7.12032700e-02, 7.12033000e-03, 7.02146000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-2.08750359e+01, 2.20041540e+02, 7.09231400e-02, -7.04975800e-02, 7.04976000e-03, 7.09231000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-2.15728842e+01, 2.19325295e+02, 7.16245600e-02, -6.97848300e-02, 6.97848000e-03, 7.16246000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-2.22635353e+01, 2.18602107e+02, 7.23188100e-02, -6.90651100e-02, 6.90651000e-03, 7.23188000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-2.29469201e+01, 2.17872048e+02, 7.30058400e-02, -6.83384800e-02, 6.83385000e-03, 7.30058000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-2.36229703e+01, 2.17135193e+02, 7.36855600e-02, -6.76050200e-02, 6.76050000e-03, 7.36856000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-2.42916182e+01, 2.16391614e+02, 7.43579100e-02, -6.68647900e-02, 6.68648000e-03, 7.43579000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-2.49527971e+01, 2.15641385e+02, 7.50228300e-02, -6.61178800e-02, 6.61179000e-03, 7.50228000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-2.56064407e+01, 2.14884583e+02, 7.56802500e-02, -6.53643600e-02, 6.53644000e-03, 7.56802000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-2.62524837e+01, 2.14121282e+02, 7.63301000e-02, -6.46043000e-02, 6.46043000e-03, 7.63301000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-2.68908616e+01, 2.13351559e+02, 7.69723100e-02, -6.38377900e-02, 6.38378000e-03, 7.69723000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-2.75215104e+01, 2.12575490e+02, 7.76068300e-02, -6.30648800e-02, 6.30649000e-03, 7.76068000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-2.81443672e+01, 2.11793154e+02, 7.82335900e-02, -6.22856700e-02, 6.22857000e-03, 7.82336000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-2.87593695e+01, 2.11004629e+02, 7.88525300e-02, -6.15002400e-02, 6.15002000e-03, 7.88525000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-2.93664560e+01, 2.10209993e+02, 7.94635700e-02, -6.07086500e-02, 6.07087000e-03, 7.94636000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-2.99655660e+01, 2.09409327e+02, 8.00666800e-02, -5.99109900e-02, 5.99110000e-03, 8.00667000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.05566394e+01, 2.08602709e+02, 8.06617700e-02, -5.91073400e-02, 5.91073000e-03, 8.06618000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.11396172e+01, 2.07790221e+02, 8.12488100e-02, -5.82977800e-02, 5.82978000e-03, 8.12488000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.17144412e+01, 2.06971944e+02, 8.18277100e-02, -5.74823900e-02, 5.74824000e-03, 8.18277000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.22810537e+01, 2.06147959e+02, 8.23984300e-02, -5.66612600e-02, 5.66613000e-03, 8.23984000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.28393983e+01, 2.05318350e+02, 8.29609200e-02, -5.58344500e-02, 5.58345000e-03, 8.29609000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.33894189e+01, 2.04483199e+02, 8.35151000e-02, -5.50020700e-02, 5.50021000e-03, 8.35151000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.39310607e+01, 2.03642590e+02, 8.40609400e-02, -5.41641800e-02, 5.41642000e-03, 8.40609000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.44642695e+01, 2.02796606e+02, 8.45983700e-02, -5.33208800e-02, 5.33209000e-03, 8.45984000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.49889919e+01, 2.01945333e+02, 8.51273400e-02, -5.24722400e-02, 5.24722000e-03, 8.51273000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.55051755e+01, 2.01088855e+02, 8.56478000e-02, -5.16183600e-02, 5.16184000e-03, 8.56478000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.60127686e+01, 2.00227258e+02, 8.61596900e-02, -5.07593100e-02, 5.07593000e-03, 8.61597000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.65117205e+01, 1.99360628e+02, 8.66629700e-02, -4.98951900e-02, 4.98952000e-03, 8.66630000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.70019813e+01, 1.98489052e+02, 8.71575800e-02, -4.90260800e-02, 4.90261000e-03, 8.71576000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.74835020e+01, 1.97612618e+02, 8.76434700e-02, -4.81520700e-02, 4.81521000e-03, 8.76435000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.79562344e+01, 1.96731412e+02, 8.81206000e-02, -4.72732400e-02, 4.72732000e-03, 8.81206000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.84201313e+01, 1.95845522e+02, 8.85889200e-02, -4.63896900e-02, 4.63897000e-03, 8.85889000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.88751463e+01, 1.94955039e+02, 8.90483800e-02, -4.55014900e-02, 4.55015000e-03, 8.90484000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.93212337e+01, 1.94060049e+02, 8.94989400e-02, -4.46087500e-02, 4.46087000e-03, 8.94989000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-3.97583492e+01, 1.93160644e+02, 8.99405400e-02, -4.37115400e-02, 4.37115000e-03, 8.99405000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.01864489e+01, 1.92256912e+02, 9.03731500e-02, -4.28099700e-02, 4.28100000e-03, 9.03732000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.06054900e+01, 1.91348945e+02, 9.07967300e-02, -4.19041100e-02, 4.19041000e-03, 9.07967000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.10154306e+01, 1.90436833e+02, 9.12112200e-02, -4.09940600e-02, 4.09941000e-03, 9.12112000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.14162298e+01, 1.89520667e+02, 9.16165900e-02, -4.00799200e-02, 4.00799000e-03, 9.16166000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.18078474e+01, 1.88600539e+02, 9.20128100e-02, -3.91617600e-02, 3.91618000e-03, 9.20128000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.21902443e+01, 1.87676541e+02, 9.23998200e-02, -3.82396900e-02, 3.82397000e-03, 9.23998000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.25633823e+01, 1.86748765e+02, 9.27775900e-02, -3.73138000e-02, 3.73138000e-03, 9.27776000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.29272240e+01, 1.85817304e+02, 9.31460800e-02, -3.63841700e-02, 3.63842000e-03, 9.31461000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.32817331e+01, 1.84882251e+02, 9.35052600e-02, -3.54509100e-02, 3.54509000e-03, 9.35053000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.36268740e+01, 1.83943701e+02, 9.38550900e-02, -3.45141000e-02, 3.45141000e-03, 9.38551000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.39626124e+01, 1.83001745e+02, 9.41955300e-02, -3.35738400e-02, 3.35738000e-03, 9.41955000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.42889146e+01, 1.82056480e+02, 9.45265500e-02, -3.26302200e-02, 3.26302000e-03, 9.45266000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.46057480e+01, 1.81107999e+02, 9.48481200e-02, -3.16833400e-02, 3.16833000e-03, 9.48481000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.49130808e+01, 1.80156397e+02, 9.51602100e-02, -3.07332900e-02, 3.07333000e-03, 9.51602000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.52108825e+01, 1.79201769e+02, 9.54627800e-02, -2.97801600e-02, 2.97802000e-03, 9.54628000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.54991231e+01, 1.78244211e+02, 9.57558000e-02, -2.88240600e-02, 2.88241000e-03, 9.57558000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.57777739e+01, 1.77283818e+02, 9.60392500e-02, -2.78650800e-02, 2.78651000e-03, 9.60392000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.60468070e+01, 1.76320687e+02, 9.63130900e-02, -2.69033100e-02, 2.69033000e-03, 9.63131000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.63061955e+01, 1.75354914e+02, 9.65773100e-02, -2.59388500e-02, 2.59389000e-03, 9.65773000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.65559135e+01, 1.74386596e+02, 9.68318600e-02, -2.49718000e-02, 2.49718000e-03, 9.68319000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.67959359e+01, 1.73415828e+02, 9.70767300e-02, -2.40022500e-02, 2.40022000e-03, 9.70767000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.70262389e+01, 1.72442709e+02, 9.73119000e-02, -2.30302900e-02, 2.30303000e-03, 9.73119000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.72467993e+01, 1.71467336e+02, 9.75373300e-02, -2.20560400e-02, 2.20560000e-03, 9.75373000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.74575951e+01, 1.70489806e+02, 9.77530100e-02, -2.10795800e-02, 2.10796000e-03, 9.77530000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.76586052e+01, 1.69510217e+02, 9.79589200e-02, -2.01010100e-02, 2.01010000e-03, 9.79589000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.78498095e+01, 1.68528666e+02, 9.81550300e-02, -1.91204300e-02, 1.91204000e-03, 9.81550000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.80311890e+01, 1.67545253e+02, 9.83413200e-02, -1.81379400e-02, 1.81379000e-03, 9.83413000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.82027254e+01, 1.66560076e+02, 9.85177800e-02, -1.71536400e-02, 1.71536000e-03, 9.85178000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.83644016e+01, 1.65573232e+02, 9.86843900e-02, -1.61676200e-02, 1.61676000e-03, 9.86844000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.85162014e+01, 1.64584820e+02, 9.88411300e-02, -1.51799900e-02, 1.51800000e-03, 9.88411000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.86581098e+01, 1.63594941e+02, 9.89879800e-02, -1.41908300e-02, 1.41908000e-03, 9.89880000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.87901124e+01, 1.62603691e+02, 9.91249400e-02, -1.32002600e-02, 1.32003000e-03, 9.91249000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.89121960e+01, 1.61611171e+02, 9.92519800e-02, -1.22083700e-02, 1.22084000e-03, 9.92520000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.90243485e+01, 1.60617480e+02, 9.93691000e-02, -1.12152500e-02, 1.12153000e-03, 9.93691000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.91265587e+01, 1.59622718e+02, 9.94762800e-02, -1.02210200e-02, 1.02210000e-03, 9.94763000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.92188163e+01, 1.58626982e+02, 9.95735200e-02, -9.22576000e-03, 9.22580000e-04, 9.95735000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.93011121e+01, 1.57630374e+02, 9.96607900e-02, -8.22958000e-03, 8.22960000e-04, 9.96608000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.93734379e+01, 1.56632993e+02, 9.97381100e-02, -7.23258000e-03, 7.23260000e-04, 9.97381000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.94357864e+01, 1.55634939e+02, 9.98054400e-02, -6.23485000e-03, 6.23490000e-04, 9.98054000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.94881514e+01, 1.54636311e+02, 9.98628000e-02, -5.23650000e-03, 5.23650000e-04, 9.98628000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.95305277e+01, 1.53637209e+02, 9.99101700e-02, -4.23763000e-03, 4.23760000e-04, 9.99102000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.95629110e+01, 1.52637734e+02, 9.99475500e-02, -3.23833000e-03, 3.23830000e-04, 9.99476000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.95852981e+01, 1.51637984e+02, 9.99749400e-02, -2.23871000e-03, 2.23870000e-04, 9.99749000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.95976868e+01, 1.50638061e+02, 9.99923300e-02, -1.23887000e-03, 1.23890000e-04, 9.99923000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.96000758e+01, 1.49638064e+02, 9.99997100e-02, -2.38900000e-04, 2.38897811e-05, 9.99997146e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.95924648e+01, 1.48638093e+02, 9.99971000e-02, 7.61090000e-04, -7.61094613e-05, 9.99971036e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.95748547e+01, 1.47638248e+02, 9.99844900e-02, 1.76101000e-03, -1.76100000e-04, 9.99845000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.95472472e+01, 1.46638629e+02, 9.99618800e-02, 2.76075000e-03, -2.76080000e-04, 9.99619000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.95096451e+01, 1.45639336e+02, 9.99292800e-02, 3.76022000e-03, -3.76020000e-04, 9.99293000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.9462052e+01, 1.4464047e+02, 9.9886680e-02, 4.7593000e-03, -4.7593000e-04, 9.9886700e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.94044729e+01, 1.43642129e+02, 9.98340900e-02, 5.75792000e-03, -5.75790000e-04, 9.98341000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.93369134e+01, 1.42644413e+02, 9.97715200e-02, 6.75595000e-03, -6.75600000e-04, 9.97715000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.92593802e+01, 1.41647424e+02, 9.96989800e-02, 7.75331000e-03, -7.75330000e-04, 9.96990000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.91718812e+01, 1.40651259e+02, 9.96164600e-02, 8.74990000e-03, -8.74990000e-04, 9.96165000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.90744252e+01, 1.39656019e+02, 9.95239800e-02, 9.74561000e-03, -9.74560000e-04, 9.95240000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.89670217e+01, 1.38661804e+02, 9.94215500e-02, 1.07403400e-02, -1.07403000e-03, 9.94216000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.88496817e+01, 1.37668712e+02, 9.93091800e-02, 1.17340100e-02, -1.17340000e-03, 9.93092000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.87224167e+01, 1.36676843e+02, 9.91868800e-02, 1.27265000e-02, -1.27265000e-03, 9.91869000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.85852396e+01, 1.35686296e+02, 9.90546500e-02, 1.37177100e-02, -1.37177000e-03, 9.90547000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.84381640e+01, 1.34697171e+02, 9.89125300e-02, 1.47075600e-02, -1.47076000e-03, 9.89125000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.82812047e+01, 1.33709566e+02, 9.87605100e-02, 1.56959300e-02, -1.56959000e-03, 9.87605000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.81143774e+01, 1.32723580e+02, 9.85986100e-02, 1.66827300e-02, -1.66827000e-03, 9.85986000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.79376987e+01, 1.31739311e+02, 9.84268600e-02, 1.76678700e-02, -1.76679000e-03, 9.84269000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.77511864e+01, 1.30756859e+02, 9.82452600e-02, 1.86512400e-02, -1.86512000e-03, 9.82453000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.7554859e+01, 1.2977632e+02, 9.8053840e-02, 1.9632740e-02, -1.9632700e-03, 9.8053800e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
[-4.73487362e+01, 1.28797794e+02, 9.78526100e-02, 2.06122800e-02, -2.06123000e-03, 9.78526000e-03];[nan, nan, nan, nan, nan, nan];[nan, nan, nan];[nan, nan, nan, nan, nan, nan]
